"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Interzone - 2007 Remaster","Joy Division","spotify:track:3iMq9V0Ece9ubjWAYVcMwj",0.478,0.783,9,-7.346,1,0.0419,0.000126,0.582,0.225,0.746,156.337,137653,4,34.28166,9,0,"1970"
"Wheels Of Life","Gino Vannelli","spotify:track:7uE9ZeScOg28zFE7OHQxuR",0.542,0.47,8,-15.029,1,0.0295,0.113,0.00837,0.0447,0.561,122.795,254893,4,53.83926,9,1,"1970"
"Movies Were Movies - From ""Mack & Mabel Original Cast Recording"" 1974/Reissue/Remastered 1992","Jerry Herman","spotify:track:4poylR8b81Mt7o5kECYp3v",0.58,0.498,10,-12.257,1,0.306,0.878,0.00149,0.0404,0.75,143.946,163907,4,45.23074,8,0,"1970"
"Canción De Luna y Cosecha","Eduardo Falú","spotify:track:0UlpJGV13OVbolDUP6OjUm",0.513,0.0261,3,-23.553,0,0.0552,0.995,0.882,0.11,0.398,69.33,169482,4,53.51284,7,0,"1970"
"You Say You Don't Love Me - 2001 Remastered Version","Buzzcocks","spotify:track:4j1uZo4Fl9RfCfQMZiZN2D",0.312,0.88,5,-7.531,1,0.0535,0.00194,5.94e-06,0.256,0.58,163.917,174960,4,63.94337,8,0,"1970"
"Night Fever","Bee Gees","spotify:track:3mRM4NM8iO7UBqrSigCQFH",0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,4,24.04446,13,1,"1970"
"(They Long To Be) Close To You","Carpenters","spotify:track:50q2aUjWoTn6CJIfSPRJQA",0.533,0.245,8,-14.652,1,0.0326,0.707,4.21e-05,0.122,0.236,89.328,276000,4,36.98647,10,1,"1970"
"Bad Time","The Vibrators","spotify:track:3hTrWI1bkdZL4t1MCwBUz7",0.312,0.808,4,-10.8,0,0.0613,0.0106,0,0.3,0.895,187.208,114667,4,31.90455,7,0,"1970"
"Mirror Star","Fabulous Poodles","spotify:track:3cGWZDPMbPIR5o12o9bTZL",0.628,0.487,2,-9.421,1,0.0651,0.22,0,0.0488,0.496,131.208,272947,4,38.6474,13,1,"1970"
"Give Rasta Praise","The Twinkle Brothers","spotify:track:4D8WwvSQvaVZyjOdvRN1AX",0.897,0.403,4,-13.44,0,0.253,0.333,1.98e-05,0.0325,0.776,136.051,220480,4,57.5624,10,0,"1970"
"Quiet Storm","Smokey Robinson","spotify:track:1JhpdM2PtIsKC0lrBTPSAK",0.218,0.583,9,-8.638,1,0.0492,0.55,2.95e-06,0.135,0.383,170.835,468653,4,37.95703,19,1,"1970"
"Crazy Little Thing Called Love","Queen","spotify:track:35ItUJlMtjOQW3SSiTCrrw",0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373,4,62.68884,6,1,"1970"
"Screaming Target - Version 2","Big Youth","spotify:track:4DYXBoS0DNxLVHRvR14ibb",0.759,0.569,9,-8.038,0,0.277,0.0676,2.82e-05,0.193,0.339,70.835,225187,4,39.6949,9,0,"1970"
"Beg, Steal Or Borrow","The New Seekers","spotify:track:2xzg2um6uPJiSl5hd89wAp",0.508,0.623,9,-11.237,0,0.0531,0.444,4.16e-06,0.353,0.495,134.222,173280,4,43.90898,7,1,"1970"
"Sweet Lui-Louise","Ironhorse","spotify:track:0H3lXUnGBGuDsiBU2NUSfL",0.518,0.663,2,-12.73,1,0.069,0.000117,0.000641,0.103,0.913,122.668,194973,4,56.03724,11,1,"1970"
"Denzil's Best","Tommy Flanagan","spotify:track:6IuiRJsGQ1pCqyGwc9lBgi",0.437,0.269,8,-17.907,1,0.0356,0.701,0.88,0.0788,0.654,148.758,331133,4,34.92018,11,0,"1970"
"You Can Do It","Dobie Gray","spotify:track:1SmrpzsAmn6l7mFQt6qgsP",0.62,0.727,7,-9.472,1,0.0341,0.0398,0,0.287,0.787,106.34,253200,4,19.01345,11,1,"1970"
"Star Love","Cheryl Lynn","spotify:track:3Qf3MFEgl1laKe49NAXYKq",0.723,0.717,3,-10.437,0,0.0362,0.0345,0.0558,0.0737,0.821,137.532,444120,4,38.30387,16,1,"1970"
"Shake Your Body (Down To The Ground)","The Jacksons","spotify:track:6lSVidZXCnOnYAWcgIqVDF",0.774,0.803,0,-4.959,1,0.0877,0.0307,0,0.347,0.813,117.778,224893,4,33.80712,13,1,"1970"
"I Like To Live The Love","B.B. King","spotify:track:65k1tfjXmOYbc3aLB3wliS",0.793,0.53,10,-7.696,1,0.0311,0.154,5.05e-05,0.0838,0.764,87.183,196640,4,23.67689,9,1,"1970"
"Pick Me Up (Demo)","The Lurkers","spotify:track:2gIcijbqbqFmKCj4j1pC2s",0.602,0.847,4,-8.034,1,0.109,0.00664,2.39e-05,0.31,0.828,151.39,191667,4,39.62772,8,0,"1970"
"Wild Thing","Fancy","spotify:track:2xFv9Znfm7KeEQbC8ZBxNI",0.779,0.598,11,-14.219,0,0.174,0.112,0.535,0.0565,0.311,104.035,177440,4,24.04311,9,1,"1970"
"Pretty Lady","Lighthouse","spotify:track:56ZK9hnVrYlidRbqqNRnpG",0.43,0.803,5,-6.78,1,0.0495,0.256,1.85e-05,0.331,0.72,124.468,243933,4,47.86855,12,1,"1970"
"A Song For You","Andy Williams","spotify:track:6elsVYsbdVvjOGL7aK4zqe",0.415,0.291,4,-14.969,1,0.0369,0.838,0.00424,0.0829,0.117,118.009,188067,4,42.84045,7,1,"1970"
"Trans-europe Express","Kraftwerk","spotify:track:3UjH6apk0ogZeIqhHbjrRU",0.878,0.611,1,-12.221,1,0.118,0.0559,0.838,0.0527,0.718,107.65,397373,4,41.07867,14,1,"1970"
"Einstein on the Beach: Act I, Scene 2 - Trail","Philip Glass","spotify:track:4SJoqZC5J5fXZnevY8d0tc",0.244,0.0758,9,-19.903,0,0.0387,0.751,1.17e-06,0.123,0.109,91.944,1398600,4,94.67675,40,0,"1970"
"Heute hier, morgen dort","Hannes Wader","spotify:track:2TTXOjntCIepJNboJtpbbD",0.618,0.287,11,-15.492,1,0.0368,0.815,0,0.228,0.743,115.986,178400,4,23.28475,11,0,"1970"
"Mother Freedom","Bread","spotify:track:6xWK7NpSgWRK9dxBoHziNQ",0.453,0.747,0,-10.895,1,0.0481,0.46,0.0133,0.236,0.676,169.211,155533,4,34.36106,7,1,"1970"
"Escravos de Jo","Dom Um Romao","spotify:track:6NQNeVndshDtQL7nAkEpa8",0.323,0.652,5,-9.129,0,0.0352,0.152,0.0118,0.128,0.594,115.662,244653,4,24.80916,11,0,"1970"
"Um Gosto De Sol","Milton Nascimento","spotify:track:4MwObkwylEpWbpVEZjsqSG",0.416,0.215,0,-14.243,0,0.0414,0.967,0.162,0.098,0.206,98.708,260600,4,38.67164,14,0,"1970"
"Pra Cabeça (Jogue Tudo Pra Cabeça)","Casa Das Máquinas","spotify:track:28eskCyIykcemGOpHx2Oht",0.729,0.773,7,-10.999,1,0.0335,0.0271,0.249,0.0272,0.963,133.476,231800,4,31.29615,10,0,"1970"
"This World","The Staple Singers","spotify:track:2OCpC0AYnuLQ00DTwgPusM",0.6,0.826,5,-8.207,0,0.0276,0.0198,0,0.0709,0.739,107.608,219960,4,27.60175,8,1,"1970"
"Company - Original Broadway Cast: Barcelona","Stephen Sondheim","spotify:track:0SpIv8VPML10S1hqPiLBuG",0.461,0.18,0,-15.912,0,0.0367,0.842,0,0.129,0.2,81.377,197173,3,27.51065,9,0,"1970"
"Susani","Deuter","spotify:track:5O3gkvIemnAPEHACfQuZrh",0.326,0.178,4,-20.348,1,0.0311,0.77,0.902,0.204,0.0305,83.812,486960,4,35.01652,19,0,"1970"
"Only You","Ringo Starr","spotify:track:42eZC1LaQ3qioZWVLisVT6",0.83,0.303,4,-16.004,1,0.0371,0.13,0.000447,0.0825,0.882,96.752,207240,4,20.13952,9,1,"1970"
"Indian Reservation (The Lament Of The Cherokee Reservation Indian)","The Raiders","spotify:track:3mDOHVY9MWZOTODSNF5GBj",0.639,0.385,2,-13.253,1,0.0759,0.284,0.00193,0.0873,0.209,131.714,171933,4,40.97161,10,1,"1970"
"Cançó del Camió","Josep Maria Espinàs","spotify:track:14blZfJILMyXCCUVeciukY",0.733,0.623,0,-9.997,1,0.258,0.459,0.0338,0.314,0.608,83.683,98059,4,46.51968,5,0,"1970"
"El Remedio","Vicente Fernández","spotify:track:2VcJR7KAuUPqdhuuJ5IoMu",0.442,0.479,4,-4.414,1,0.0484,0.605,0,0.116,0.737,101.36,141595,3,64.04004,6,0,"1970"
"Magnusifence","R. Stevie Moore","spotify:track:6a8MHE9FCSV4ko2JPOqi49",0.433,0.106,5,-20.214,1,0.0388,0.88,0.114,0.0846,0.0395,95.184,97867,4,27.70039,6,0,"1970"
"Cadê Meu Carnaval","Geraldo Azevedo","spotify:track:5aoKA8FewNNc35YXVBJZxB",0.644,0.495,0,-8.821,1,0.0511,0.698,0,0.168,0.734,82.479,226947,4,73.5796,9,0,"1970"
"Little Red Rooster - Live","Big Mama Thornton","spotify:track:4nETujHJze20tC5ZB0dORK",0.493,0.323,9,-11.402,0,0.0455,0.513,0.00125,0.942,0.262,86.996,350541,4,83.73332,13,0,"1970"
"E-Coli - Remastered","Throbbing Gristle","spotify:track:5nQTbbpPKh16lFZTWO844l",0.168,0.166,6,-19.372,1,0.0357,0.685,0.956,0.115,0.034,71.697,250469,4,28.65453,18,0,"1970"
"Canción para Mi Muerte","Sui Generis","spotify:track:0t0Kl5jxxV3s8bdpILkgmd",0.457,0.277,0,-18.023,1,0.034,0.649,3.66e-06,0.101,0.482,130.833,215907,4,29.95366,9,0,"1970"
"Through the Void","Nancy Hennings","spotify:track:74R8KkQaH6EIJxZwu0RgIW",0.182,0.031,6,-31.578,1,0.0539,0.954,0.0448,0.114,0.019,60.452,723333,4,71.02241,22,0,"1970"
"Thunder Island","Jay Ferguson","spotify:track:3FkQN4NyCFlfn7fWzBkWCj",0.497,0.718,0,-7.744,1,0.0275,0.00113,0.0606,0.544,0.792,127.79,240693,4,34.71329,9,1,"1970"
"My Guitar and Me","Hubert Sumlin","spotify:track:2m0FylR7D6qfCZAua9cS0H",0.503,0.633,10,-11.69,1,0.0354,0.0673,0.798,0.0877,0.874,160.285,255200,4,26.00217,13,0,"1970"
"Blues in G","Sonny Boy Nelson","spotify:track:107zNbBJjutZD8h5ZFnpGr",0.689,0.159,4,-15.167,0,0.0645,0.932,0.0459,0.0757,0.571,115.674,307040,4,31.11324,15,0,"1970"
"Old Home Blues (Instrumental)","Sonny Boy Nelson","spotify:track:6Ddd8igL7sLSomab8Re3vA",0.645,0.186,0,-13.753,1,0.0582,0.9,0.833,0.0741,0.338,113.787,246040,4,29.6281,13,0,"1970"
"Multani Fast Tintal","Nikhil Banerjee","spotify:track:0Vkm7tQO60BVdgpcvDnC6M",0.321,0.316,9,-24.628,1,0.0462,0.812,0.0782,0.0882,0.413,93.006,265760,4,68.68715,13,0,"1970"
"Luther's Lullaby","Alex de Grassi","spotify:track:7A1jbZQYFNpIPHOqzG9qrK",0.485,0.187,7,-19.259,1,0.0306,0.88,0.0884,0.0917,0.19,116.305,166667,4,37.02916,9,0,"1970"
"The End Of Our Road","Marvin Gaye","spotify:track:170jZWtmfjyfJyoDgmxt2s",0.634,0.57,3,-10.466,0,0.0558,0.116,0,0.0552,0.759,103.295,166307,4,33.38276,6,1,"1970"
"G's Song","Crass","spotify:track:0whwjWIHaYOC7PwPhDG7jq",0.395,0.938,4,-6.926,1,0.0709,0.00339,0,0.0381,0.918,202.382,35800,4,0,2,0,"1970"
"Enquête policière","Vladimir Cosma","spotify:track:6cNOqMqV8wGQIwP7LCr5OW",0.718,0.141,7,-15.947,0,0.0461,0.831,0.516,0.0981,0.633,100.878,87840,3,35.11175,6,0,"1970"
"Swamp Witch","Jim Stafford","spotify:track:74hM58NEw4o6SNKqBBI7IL",0.46,0.445,7,-12.877,1,0.141,0.5,0.000125,0.323,0.433,165.545,227507,4,60.77228,10,1,"1970"
"Waiting At The Bus Stop","Bobby Sherman","spotify:track:1sbXeADJ71eBDPurIEzijS",0.496,0.769,9,-10.992,1,0.0767,0.879,0.000488,0.683,0.91,161.919,121938,4,36.57887,7,1,"1970"
"Girls Talk","Dave Edmunds","spotify:track:6zSzIQXSkwGsdqyEctbVp9",0.56,0.845,1,-7.097,1,0.0344,0.0529,0.000897,0.0479,0.884,129.115,206453,4,34.30588,11,1,"1970"
"Canción de Cuna para Despertar un Hijo (feat. Marilina Ross)","Piero","spotify:track:68hHkIN8smU1TXG10Bubu1",0.631,0.121,9,-15.988,1,0.0382,0.94,0.494,0.109,0.268,140.571,169479,4,39.86184,11,0,"1970"
"Wayfaring Stranger","Noel Pointer","spotify:track:466klW0SWVxx6sstwwjZLJ",0.143,0.21,7,-13.622,1,0.0375,0.888,0.623,0.118,0.0511,83.482,417640,4,25.27056,19,0,"1970"
"The Name Of The Game","ABBA","spotify:track:4CGoNahcgmwPdesr6f5Tng",0.66,0.564,9,-8.683,1,0.0302,0.404,0.000106,0.0557,0.623,77.092,293933,4,49.09415,13,1,"1970"
"Time In A Bottle","Jim Croce","spotify:track:1pmYAWY7Kwaj84U3xZxLML",0.543,0.256,2,-11.573,1,0.0343,0.854,0,0.149,0.635,134.257,147960,3,31.43677,7,1,"1970"
"I'd Like To Teach The World To Sing (In Perfect Harmony)","The New Seekers","spotify:track:0hbC2CAJidLslKqJ39Lxh4",0.466,0.476,11,-9.289,1,0.031,0.749,0,0.22,0.856,133.731,145467,4,22.7034,10,1,"1970"
"Edge Of The Universe","Bee Gees","spotify:track:75Ml66r5JHxd3c1bsplR5d",0.586,0.574,2,-12.396,1,0.0283,0.0157,0.08,0.139,0.567,105.388,322160,4,48.85247,13,1,"1970"
"Music to Drive By","Alan Moorhouse","spotify:track:58M8qlkGfI7I0bFnb1NZXF",0.576,0.727,5,-9.03,1,0.0568,0.21,0.809,0.0466,0.763,130.326,171388,4,23.10021,10,0,"1970"
"Oh, Margarethe - Remastered","Westernhagen","spotify:track:7FlOTfTRnPuNPqGuTBcY0E",0.462,0.769,7,-6.488,1,0.0897,0.457,0,0.0764,0.911,182.349,181600,4,29.29681,7,0,"1970"
"Woke Up This Morning - Live","James Cotton","spotify:track:12poIbIenFy9z1Zsm90zxD",0.453,0.779,5,-7.512,1,0.201,0.0924,0.00384,0.857,0.81,73.262,242840,4,44.94865,12,0,"1970"
"On My Way To School","Doctor Ross","spotify:track:4432rKPFTo2HO1jkjSvkrB",0.581,0.22,0,-12.607,1,0.0372,0.673,0.00105,0.807,0.355,92.228,345907,4,34.94439,13,0,"1970"
"Born To Wander","Rare Earth","spotify:track:55GXrnjtzHbifWbmDxbcLJ",0.552,0.806,2,-7.385,1,0.0405,0.284,2.08e-06,0.597,0.788,153.388,202533,4,38.37865,10,1,"1970"
"I'm Leavin'","Elvis Presley","spotify:track:5PBlU7JLNW2UoA3Dpwyyhg",0.512,0.319,2,-16.609,1,0.0353,0.774,0.000886,0.12,0.546,147.994,229427,4,45.67242,13,1,"1970"
"Vai Trabalhar Vagabundo - Ao Vivo","MPB4","spotify:track:7wXH0R5BSuwy1m7UZJGGzI",0.513,0.762,7,-6.591,1,0.11,0.823,1.37e-05,0.0748,0.605,97.844,169933,4,17.62467,9,0,"1970"
"St. Charles","Jefferson Starship","spotify:track:21Yd6ElpEgeRFzRKJ6yB41",0.351,0.739,4,-9.675,0,0.044,0.345,0.0382,0.369,0.413,127.979,401040,4,33.2849,12,1,"1970"
"Another Song","Swell Maps","spotify:track:60NH3hoYQIkzitgF0TDApS",0.381,0.917,7,-5.878,1,0.0712,0.0105,0,0.693,0.53,96.093,102787,4,8.05336,3,0,"1970"
"You Turn Me On, I'm A Radio","Joni Mitchell","spotify:track:0ClDL3UrFy6vXhuGPKlNMJ",0.672,0.444,8,-9.805,1,0.0299,0.783,0,0.103,0.651,112.589,159947,4,40.82423,7,1,"1970"
"Aberdeen Blues","Bukka White","spotify:track:1AfdghJttjEGz4sSf5tfTK",0.701,0.232,9,-13.179,1,0.27,0.925,0.000208,0.581,0.813,98.027,209067,4,63.232,9,0,"1970"
"Seven For Five","Czeslaw Bartkowski","spotify:track:0MrWl6bPidtzRxjUJWNUyp",0.499,0.37,1,-17.614,0,0.0551,0.156,0.8,0.0933,0.381,115.916,440227,4,24.82278,18,0,"1970"
"Listen To The Music","The Doobie Brothers","spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5",0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267,4,18.9211,12,1,"1970"
"Rainbow Raga - (Bonus Version) (Remastered)","Steven Halpern","spotify:track:5kZo9qhscYrpiSQL6of8aH",0.219,0.00517,1,-27.169,1,0.0437,0.942,0.886,0.121,0.0371,68.216,423080,5,115.33009,16,0,"1970"
"Walls of Jerusalem - Remastered","Yabby You","spotify:track:5f0A5948G78QGOn3JnOawX",0.744,0.316,1,-15.642,1,0.256,0.679,0.369,0.125,0.771,73.036,225052,4,25.56405,9,0,"1970"
"Kings Of The Party","Brownsville Station","spotify:track:5bEwvSEv3zzgV6Wb6cpVwu",0.509,0.694,2,-11.975,0,0.3,0.262,2.05e-05,0.0707,0.567,175.764,256093,4,67.22004,10,1,"1970"
"It's You That I Need","Enchantment","spotify:track:4q5XwPqJEmHM6C5XS9hCWW",0.694,0.605,1,-10.855,1,0.0342,0.296,0.000248,0.0888,0.92,120.456,195160,4,89.99757,5,1,"1970"
"Keen Graff is so breet","Hannes Wader","spotify:track:74kfFD2DyuujK4xwT2Xgt7",0.533,0.106,4,-23.672,1,0.03,0.735,0.0153,0.147,0.599,103.996,120467,3,21.51285,8,0,"1970"
"Billion Dollar Babies","Alice Cooper","spotify:track:6FOGRNfOgaubrZNc9MW19K",0.468,0.663,9,-11.714,0,0.0634,0.00739,0.0352,0.124,0.714,90.714,223600,4,48.80506,6,1,"1970"
"Las Esposas, Prudentísimas","Aguaviva","spotify:track:0YIufGrtORH44d5B96L3Bh",0.392,0.724,9,-7.039,1,0.041,0.665,0.0315,0.406,0.0549,126.393,400773,4,27.34999,21,0,"1970"
"Pharaoh's Dance","Miles Davis","spotify:track:7eEp1mm5xRfPMpilLFUKwX",0.45,0.52,11,-10.279,1,0.0402,0.49,0.38,0.156,0.329,84.743,1204067,4,42.18176,40,0,"1970"
"Racing In A - Remastered 2005","Steve Hackett","spotify:track:3VRSrJGYB228AtUGQSf3tG",0.32,0.734,2,-9.263,1,0.0592,0.183,2.31e-05,0.0938,0.346,150.98,306505,4,28.45136,15,0,"1970"
"Katmandu","Bob Seger","spotify:track:6KGv5DEe1uzWSGFBhyEZ5u",0.616,0.943,9,-3.87,1,0.0684,0.211,1.83e-05,0.278,0.937,140.366,367653,4,48.10017,14,1,"1970"
"Cindy","Gary Wilson","spotify:track:4oN6IOLjysK5HCeFrtBhhd",0.488,0.436,9,-11.844,1,0.0442,0.0469,0.524,0.116,0.195,130.741,170467,4,33.0783,6,0,"1970"
"In These Changing Times","Four Tops","spotify:track:3ZeN7hd3AKHKm78MHsm8J0",0.4,0.721,0,-12.011,0,0.07,0.357,0.000514,0.113,0.655,104.971,328840,4,50.08136,12,1,"1970"
"Sweet Harmony","Smokey Robinson","spotify:track:51JXslNlY77ICBNCNQjqsJ",0.391,0.364,9,-9.524,1,0.0441,0.786,0,0.0712,0.588,145.556,277667,4,51.58758,12,1,"1970"
"Is It Love That We're Missin'","Quincy Jones (feat. The Brothers Johnson)","spotify:track:5Qd8OkNlebP5u2kqhnZmNv",0.764,0.603,1,-13.086,0,0.0445,0.168,7.58e-05,0.0691,0.728,105.466,232253,4,30.0598,9,1,"1970"
"El Hombre Es un Creador","Victor Jara","spotify:track:4ORtjggYbFuN6mdm47oOdE",0.819,0.46,9,-10.654,1,0.12,0.344,2.24e-05,0.105,0.953,120.123,133306,4,41.02032,8,0,"1970"
"Valkyries","Ennio Morricone","spotify:track:5bXtMS6vrEDy4RxWL4LxSZ",0.261,0.357,9,-14.288,0,0.0332,0.789,0.0545,0.124,0.0652,108.905,140187,4,33.1377,6,0,"1970"
"Preludium c-moll - paraphrase","Mieczysław Kosz","spotify:track:29vcBc0tw8ju5bcj1U4LBF",0.349,0.0717,8,-22.331,1,0.0343,0.942,0.547,0.119,0.0798,96.501,326213,3,32.40819,14,0,"1970"
"Mana - Remastered","kalapana","spotify:track:7lJJIlCj8fb4RSca2CF17z",0.545,0.82,7,-14.444,1,0.0502,0.236,0.00292,0.0275,0.9,127.595,225647,4,21.05673,10,0,"1970"
"Save The Country","The 5th Dimension","spotify:track:31SLry7FJZ4sPuqBKcjS54",0.548,0.561,5,-8.682,1,0.0323,0.53,0,0.274,0.724,132.915,159373,4,23.8295,8,1,"1970"
"Caribbean Festival","Kool & The Gang","spotify:track:4rQmGQb4UTmB2gSXWybOmL",0.525,0.735,9,-8.303,1,0.0377,0.132,0.534,0.0667,0.947,112.007,453267,4,19.60945,17,1,"1970"
"You Make Me Feel Brand New","The Stylistics","spotify:track:00CCi9yHJh7NjXcNT565Ja",0.451,0.359,7,-8.567,1,0.0247,0.847,2.97e-05,0.137,0.178,76.015,288440,4,23.49127,12,1,"1970"
"The Greatest Love Of All","George Benson","spotify:track:0r3r8ioooe9JUCx6iooAtz",0.398,0.263,5,-14.447,0,0.0303,0.505,1.52e-06,0.105,0.323,113.57,212267,4,68.69624,8,1,"1970"
"If I Have To Go Away","Jigsaw","spotify:track:6weBAtAtzeRjDTQgjYBrt6",0.542,0.499,10,-8.908,1,0.0294,0.133,0.0014,0.135,0.519,78.668,187320,4,26.24486,7,1,"1970"
"Long Hot Summer Nights","Wendy Waldman","spotify:track:2pLRrXoTvBrqiM2X4sXcyU",0.537,0.648,0,-5.66,1,0.0333,0.254,0.0726,0.537,0.842,94.671,253000,4,27.49751,13,1,"1970"
"Don't Stop","Fleetwood Mac","spotify:track:3CPeWqqaHR0hmyfsWhMJQs",0.672,0.72,9,-7.781,1,0.035,0.0373,9.38e-06,0.0371,0.828,118.731,193347,4,41.66742,12,1,"1970"
"Dancing To Your Music","Archie Bell & The Drells","spotify:track:6CP6aBUvs3QuXLHaxJD5Hj",0.57,0.625,10,-10.742,1,0.0348,0.0796,0.000771,0.125,0.875,123.551,175427,4,37.40816,9,1,"1970"
"Disco Blues","Buster Benton","spotify:track:5dU4fy0hUIxrtlzQ8zs5ss",0.82,0.695,5,-10.768,1,0.0307,0.589,0.726,0.147,0.965,118.841,306173,4,29.10242,12,0,"1970"
"The Big Ship - 2004 Digital Remaster","Brian Eno","spotify:track:2d9KBVxb6bUfVCjjv1JAVe",0.377,0.261,0,-15.708,1,0.0411,0.132,0.875,0.116,0.0457,117.994,181933,3,14.78163,7,0,"1970"
"Love the Life You Live","Black Heat","spotify:track:4caMBvV3D0h4Bad06K6Htk",0.54,0.845,5,-9.927,0,0.187,0.245,0.104,0.0748,0.631,129.218,390893,4,43.4551,18,0,"1970"
"Let This Be A Letter (To My Baby)","Jackie Wilson","spotify:track:2t8RBRBA4Zp6aKwLk6ZT7Y",0.316,0.586,4,-8.632,1,0.0449,0.485,9.47e-05,0.344,0.681,137.776,188333,4,43.77597,9,1,"1970"
"Sylvia","Focus","spotify:track:6TJa7RJhrlI4PYaBv0Nx8h",0.436,0.784,5,-5.304,1,0.0344,0.14,0.935,0.142,0.607,108.859,211733,4,26.47798,10,1,"1970"
"Brigas Nunca Mais","Elis Regina","spotify:track:3SkLW48Xt2knevezFTs0pY",0.682,0.357,10,-11.825,1,0.0753,0.69,0.00116,0.11,0.744,157.801,102734,4,36.31393,5,0,"1970"
"If Not For You","Olivia Newton-John","spotify:track:2AAlmeU8WV5xQOP5oNFrRi",0.673,0.569,11,-13.137,1,0.0406,0.245,3.55e-05,0.951,0.735,122.432,115560,4,101.84382,3,1,"1970"
"I Got Some Help I Don't Need","B.B. King","spotify:track:3hOhranovtYFweLwF5UHaU",0.646,0.473,4,-8.403,1,0.251,0.732,0.00691,0.0926,0.688,117.205,203493,4,52.70742,9,1,"1970"
"You're A Lady","Peter Skellern","spotify:track:19Wyf4hfbRKUO1svgHOxLC",0.359,0.345,1,-13.366,1,0.0354,0.632,0.368,0.116,0.173,86.45,274707,4,55.26686,11,1,"1970"
"Are You Man Enough","Four Tops","spotify:track:6DdWSQJNCQuQjXJQBHXTz0",0.643,0.859,5,-5.276,0,0.0378,0.551,0,0.111,0.967,121.401,207147,4,36.3815,7,1,"1970"
"Fly Little White Dove Fly","The Bells","spotify:track:2tRynkbhlhC4x37Eful35i",0.481,0.523,1,-11.656,1,0.043,0.541,3.44e-06,0.0754,0.665,122.186,304333,4,38.66237,10,1,"1970"
"Weary Blues From Waitin' - Single Version / Dubbed","Hank Williams","spotify:track:0wkF3194FWVvR9ltXNMTch",0.579,0.113,4,-16.391,1,0.0273,0.854,0,0.0966,0.537,101.409,158227,3,27.47206,8,0,"1970"
"You Haven't Done Nothin","Stevie Wonder","spotify:track:1inwt0v9a4ib9yS6Y4KsdM",0.749,0.641,10,-10.06,0,0.0356,0.296,0.000104,0.501,0.841,101.467,202707,4,28.06569,10,1,"1970"
"All Night Long","Bukka White","spotify:track:4Y3xiP5S44P5Bublg1YSLX",0.68,0.314,9,-12.55,1,0.221,0.94,0.528,0.189,0.729,125.73,121080,4,34.49418,6,0,"1970"
"Upsetter","Dennis Alcapone","spotify:track:70xXMDvTX8i6Yczku3aP3Q",0.76,0.472,8,-8.448,1,0.069,0.635,0.00638,0.0978,0.759,77.583,181160,4,22.36373,10,0,"1970"
"Freedom Blues","Little Richard","spotify:track:0SlZnW5GAkl19RiQ6rkkwb",0.677,0.399,10,-17.847,1,0.0382,0.467,0.000146,0.156,0.964,179.025,180960,4,20.16398,11,1,"1970"
"Apocalypse des animaux - Générique - Remastered","Vangelis","spotify:track:5GJ1FqWSDruQItjoJgjds4",0.628,0.438,0,-14.785,1,0.0366,0.329,0.879,0.107,0.0364,101.555,88653,4,47.47267,4,0,"1970"
"Lorelei","Styx","spotify:track:3t2S6sWTHrEVm3rw7misla",0.318,0.943,7,-5.571,1,0.106,0.268,4.61e-06,0.446,0.338,149.798,202573,4,35.36037,10,1,"1970"
"Fun House - Remastered","The Stooges","spotify:track:1Z3AeMEH1RUtS9zyEGk3cz",0.515,0.907,9,-6.717,1,0.0401,0.000187,0.000137,0.109,0.862,131.496,467213,4,58.40268,15,0,"1970"
"Renegade","Michael Murphey","spotify:track:0VcTK2E0t0W0MQhqJ76q9z",0.533,0.739,4,-12.04,0,0.0453,0.0277,0.000189,0.0918,0.846,148.193,372373,4,40.14421,16,1,"1970"
"I'm A Train","Albert Hammond","spotify:track:2ch9sJo62ctT2meP4xz6pd",0.692,0.553,8,-10.977,1,0.0287,0.553,0,0.129,0.857,101.256,203920,4,111.0585,5,1,"1970"
"Enjoy Yourself","The Jacksons","spotify:track:3D97kRhZprR6RumFhDFIr4",0.618,0.706,9,-6.391,0,0.197,0.101,2.57e-05,0.394,0.776,204.178,201467,4,47.29764,8,1,"1970"
"Chovendo Na Roseira","Elis Regina","spotify:track:4FwoSbAlyYBm2hsmAb6S7Q",0.363,0.457,9,-12.724,0,0.0778,0.733,0.00884,0.158,0.147,49.947,194110,4,35.41876,10,0,"1970"
"I'm Easy","Keith Carradine","spotify:track:2fOvZexdYmgJgVus0Hwu7Z",0.586,0.222,0,-19.328,1,0.0579,0.83,0.000517,0.119,0.511,79.245,182400,4,33.93922,5,1,"1970"
"Strange Thing - 2001 Remastered Version","Buzzcocks","spotify:track:5eWyfJipdqtHPpZ6s2TMTv",0.297,0.96,4,-7.103,1,0.0695,3.54e-06,0.543,0.0919,0.462,168.625,250400,4,18.50467,18,0,"1970"
