"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"From tha Streets to tha Club","Big Poppa","spotify:track:2tWmbBFMSewBbyZryeZElX",0.655,0.69,1,-5.542,1,0.125,0.00814,0,0.37,0.592,81.021,234107,4,44.08618,13,0,"2000"
"Nemesis","VNV Nation","spotify:track:5DxW0gp4HK99iYx9mCuQQq",0.534,0.874,5,-7.005,1,0.0443,0.00238,0.00785,0.0939,0.688,160.011,270327,4,27.57121,12,0,"2000"
"Caja de Metal","Khafra","spotify:track:3tn0SS6FToqZQuyQIeXXMW",0.486,0.991,11,-2.38,0,0.0999,0.000108,0.0208,0.212,0.353,118.485,224893,3,30.50024,9,0,"2000"
"Back in Your Head","Tegan and Sara","spotify:track:2Pdo1VvYDB9FqeuNx8D1FW",0.752,0.799,5,-7.455,1,0.0284,0.0357,0.0366,0.0872,0.817,141.447,180533,4,41.32898,11,0,"2000"
"Cross And Evil Woman Blues","Rev. Gary Davis","spotify:track:2LSQbjttPH8GfMqm6IniQ7",0.586,0.0976,4,-17.64,1,0.0611,0.989,0.0472,0.266,0.841,146.461,182047,3,18.08131,9,0,"2000"
"The Ones","Aesthetic Perfection","spotify:track:75bIRlw76cMP2kj7VtIgQy",0.527,0.952,6,-6.144,0,0.0427,0.0105,0.161,0.271,0.604,94.016,382813,4,33.43749,15,0,"2000"
"Probably Wouldn't Be This Way","LeAnn Rimes","spotify:track:1rXn9CgyDaiZ9rCqwxLYim",0.613,0.426,2,-6.418,1,0.0289,0.516,0,0.131,0.129,129.644,217947,4,45.53087,10,1,"2000"
"Never","Jaheim","spotify:track:0mRwNBO4xlQGW6SSGXPHBV",0.537,0.337,4,-8.117,1,0.0728,0.224,0,0.107,0.605,105.367,266320,4,33.19157,9,1,"2000"
"Girl On TV","LFO","spotify:track:4DJwdQDai9DLYBL9TNrEDo",0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,247600,4,82.17165,10,1,"2000"
"Light On","David Cook","spotify:track:7zmqbdEqmQWgU2wOoBPG83",0.446,0.834,9,-4.014,0,0.0341,0.0794,0,0.114,0.363,132.034,228827,4,19.30392,9,1,"2000"
"Move Your Body","Blessed By A Broken Heart","spotify:track:4DsIR3smuYhX01eCLFa3An",0.45,0.963,10,-3.478,0,0.128,0.00188,0,0.23,0.501,172.241,208533,4,39.01202,12,0,"2000"
"Nineteen","Tegan and Sara","spotify:track:4d5Fh06O9uexQSlbi8i3v5",0.432,0.848,0,-5.144,1,0.0987,0.223,0.000194,0.113,0.188,147.398,176107,4,34.93219,8,0,"2000"
"Me And My Gang","Rascal Flatts","spotify:track:435sp9O64WY2P9DLMuBDCU",0.628,0.9,7,-3.719,1,0.0408,0.0775,0,0.0454,0.611,108.745,217987,4,19.55913,9,1,"2000"
"Last Christmas","Glee Cast","spotify:track:0fUFpFczhuhJBz2Z28IL2x",0.63,0.757,5,-6.005,1,0.0254,0.00716,0,0.348,0.65,106.885,216627,4,21.06059,11,1,"2000"
"Folk Dance No 2","Neil Ardley","spotify:track:4Moy6hKEfAaQQBIZ2F2vWD",0.271,0.535,7,-13.637,1,0.054,0.774,0.779,0.171,0.44,110.778,270080,4,22.56889,12,0,"2000"
"Just Can't Hate Enough","Sheer Terror","spotify:track:1qrzQuZ0CegX3PQtrsek7R",0.352,0.995,8,-4.283,1,0.135,0.0168,0,0.241,0.162,91.86,104600,4,22.40644,4,0,"2000"
"Rosemary Lane","Espers","spotify:track:7zkVLsLo9dsyPtfovwoJeZ",0.596,0.49,7,-6.654,0,0.0268,0.394,0.00145,0.104,0.337,118.833,281600,3,32.39463,12,0,"2000"
"Boneyard","The Dreadnoughts","spotify:track:5nqk8EGrgmyDgCHHVcquSm",0.413,0.822,2,-5.881,1,0.0305,0.0166,0.0258,0.0487,0.569,104.019,212453,4,25.47572,9,0,"2000"
"Oru Sevattha Ponnu - Language: Tamil; Genre: Folk","Pushpavanam Kuppusamy","spotify:track:0jxAqt5hEzLa0PFlMMxkIO",0.618,0.567,11,-7.069,0,0.062,0.298,0,0.0506,0.852,104.062,360533,3,29.05262,18,0,"2000"
"Inner Cities II","Alvin Curran","spotify:track:4mV8jh5GVX5xMhcGCFuRfN",0.362,0.00131,1,-31.666,0,0.0585,0.995,0.893,0.0959,0.0356,66.491,1223040,3,126.02878,44,0,"2000"
"Dig In","Lenny Kravitz","spotify:track:0mBmE1IzBpbhfwEU4nd4ew",0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533,4,25.07862,14,1,"2000"
"Another Try","Josh Turner Featuring Trisha Yearwood","spotify:track:776wdb7j6xJuLJDVay0zww",0.511,0.472,10,-8.119,1,0.0284,0.544,0.000519,0.104,0.261,123.247,225787,4,30.09353,11,1,"2000"
"Don't You Evah","Spoon","spotify:track:7BL20x1o7Xp13doge3OeRP",0.77,0.615,6,-7.165,1,0.0294,0.0425,0,0.169,0.961,120.891,216720,4,40.60426,7,0,"2000"
"Mercedes","La Maison","spotify:track:1SGx9IPwhUzGPormYhgQs2",0.647,0.554,7,-4.964,1,0.0384,0.005,0.882,0.121,0.495,119.002,192893,4,58.36072,8,0,"2000"
"Monster Rock (Live)","The Monsters","spotify:track:40u0c0yhJtwCMcJbu3ZRNK",0.337,0.736,10,-7.036,1,0.11,0.823,0.00087,0.152,0.506,149.627,156800,4,49.74307,6,0,"2000"
"Trisagion At the Funeral Procession","Choir of the Monks of Chevetogne","spotify:track:34hHg65uqI02a46064SUE4",0.2,0.0507,10,-19.08,0,0.0363,0.986,0.00144,0.115,0.0416,75.174,243333,1,24.93014,9,0,"2000"
"King Kong","Jibbs Featuring Chamillionaire","spotify:track:3FY0HrfhcG75h0UCTGpg4S",0.774,0.778,1,-5.066,1,0.246,0.0207,0,0.237,0.514,77.992,275267,4,29.56954,12,1,"2000"
"She Hates Me","Puddle Of Mudd","spotify:track:16DhvbuyvJob4Q9GHNYu2n",0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,216760,4,27.24459,8,1,"2000"
"Addicted","Simple Plan","spotify:track:1B8MHa0NveCF1ViBEOZWO5",0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,232067,3,15.96437,13,1,"2000"
"Beaches and Friends - Hey Champ Remix","French Horn Rebellion","spotify:track:2pXw7EJak4GZFcnWbYp2KW",0.661,0.772,3,-6.395,0,0.0422,0.227,0.15,0.351,0.749,125.976,286000,4,18.61162,13,0,"2000"
"Be Good To Me","Ashley Tisdale","spotify:track:0yfcOmDBSaW1fGY1PHuwU3",0.655,0.857,0,-4.148,1,0.0994,0.141,0,0.298,0.719,97.994,213827,4,24.36564,11,1,"2000"
"Still In Love","Teena Marie Featuring Baby","spotify:track:6OGTrkbMrBdeIyOK4tjHSm",0.713,0.663,0,-3.749,1,0.0386,0.607,0,0.255,0.903,79.004,256640,4,35.75431,9,1,"2000"
"Through The Wire","Kanye West","spotify:track:4mmkhcEm1Ljy1U9nwtsxUo",0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,36.19188,9,1,"2000"
"Every Day","Rascal Flatts","spotify:track:50MHFGCJITQy3LhZam6Mm6",0.296,0.725,8,-5.466,1,0.0461,0.0347,0,0.0881,0.247,113.031,254213,4,41.06123,10,1,"2000"
"Blue (Da Ba Dee)","Eiffel 65","spotify:track:2yAVzRiEQooPEJ9SYx11L3",0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,283748,4,49.01165,14,1,"2000"
"Punk Rock Academy","Atom And His Package","spotify:track:5OiU7zKphuAFstYF1AQyAM",0.655,0.786,7,-4.423,1,0.344,0.693,0,0.665,0.461,90.105,192027,4,32.92524,10,0,"2000"
"Torn","LeToya","spotify:track:6GPiKalxD23rJirHKJm00X",0.422,0.894,11,-3.507,0,0.332,0.262,0,0.142,0.636,152.17,249253,4,33.0475,12,1,"2000"
"Cry (Beach House Mix)","Afterlife","spotify:track:28cRcmFEutvhhYvmqndoP1",0.653,0.918,11,-7.913,0,0.0374,0.0067,0.678,0.15,0.721,125.003,354317,4,153.26608,9,0,"2000"
"Schism","Tool","spotify:track:55mJleti2WfWEFNFcBduhc",0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,3,67.57741,17,1,"2000"
"Jump Then Fall","Taylor Swift","spotify:track:08gavXombT6KR0af88i9tA",0.618,0.687,2,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,237067,4,71.51535,10,1,"2000"
"Stop and Say You Love Me","Evans Blue","spotify:track:2DP3p7m0haDyzcvX8ikRZq",0.462,0.868,9,-4.766,1,0.154,0.00633,0,0.227,0.392,179.997,182227,4,21.93647,8,0,"2000"
"Thnks Fr Th Mmrs","Fall Out Boy","spotify:track:3Zwu2K0Qa5sT6teCCHPShP",0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,203507,4,31.86158,9,1,"2000"
"Video Phone","Beyonce Featuring Lady Gaga","spotify:track:2nX9948PslVYrrHUf6w0eL",0.32,0.782,8,-7.37,1,0.374,0.00203,0.000851,0.39,0.527,78.05,304693,4,23.85083,13,1,"2000"
"Nothing Left To Lose","Mat Kearney","spotify:track:23MG7PAYUQp0esP2dzWHWj",0.445,0.71,4,-6.819,1,0.0275,0.103,6.14e-05,0.169,0.468,148.011,263253,4,27.09863,12,1,"2000"
"All I Need - Visa Mix","Visa","spotify:track:0ZV3nxGaKza1L80GC8vXth",0.629,0.998,9,-3.772,1,0.156,0.0346,0.00793,0.223,0.196,170.955,389400,4,34.07447,11,0,"2000"
"Yeah!","Usher Featuring Lil Jon & Ludacris","spotify:track:5rb9QrpfcKFHM1EUbSIurX",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4,36.95836,11,1,"2000"
"Walked Outta Heaven","Jagged Edge","spotify:track:06ZDLodo1UDVavc3MXREZ3",0.67,0.616,10,-6.123,1,0.225,0.573,0,0.0535,0.523,120.129,270880,4,33.72914,13,1,"2000"
"Wifey","Next","spotify:track:1NNDZc9BHaWe9JqIsPRlNV",0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584,243467,4,19.90275,13,1,"2000"
"Things That Rhyme With Orange","I Set My Friends On Fire","spotify:track:77vNp4OsXJdDt3OwlQW0HS",0.458,0.939,5,-3.702,1,0.115,0.016,0,0.288,0.447,168.158,204440,4,40.50551,8,0,"2000"
"Love Song","311","spotify:track:3mtukCAgd0mE260QcBfXAX",0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,211693,4,32.51287,11,1,"2000"
"The Great Beyond","R.E.M.","spotify:track:7w57O4o0xCTn9YpKuaPZDd",0.329,0.747,10,-6.411,1,0.0297,0.125,2.08e-06,0.197,0.177,109.701,307000,4,37.24849,13,1,"2000"
"World Of No Tomorrow (Live)","Nausea","spotify:track:6sHxXaehC3hSnz4Y0iEws8",0.429,0.938,11,-5.243,1,0.154,0.000451,0.793,0.0982,0.588,88.652,78053,4,21.95147,5,0,"2000"
"Hurting Not Helping","Bury Your Dead","spotify:track:6OVzJOLKXD2Cg5XurQdyfr",0.518,0.947,11,-4.28,0,0.136,2.5e-06,0.582,0.392,0.199,120,250027,4,40.6381,12,0,"2000"
"Deep Inside","Mary J. Blige","spotify:track:5hXIG7ldYtrTPV7Unonr8N",0.762,0.566,0,-6.749,1,0.0385,0.0341,2.73e-06,0.0779,0.666,129.28,326000,4,33.20729,15,1,"2000"
"Control Myself","LL Cool J Featuring Jennifer Lopez","spotify:track:6RzpuVp06z70xIGG9etyUs",0.825,0.876,10,-6.556,0,0.211,0.00928,1.2e-05,0.205,0.48,120.066,233973,4,74.86477,8,1,"2000"
"Los Chicos","Jazz Juice","spotify:track:6OqXqX1QxMDatt5auRKLmI",0.749,0.781,6,-8.847,0,0.0412,0.122,0.732,0.073,0.652,99.992,320679,4,117.34476,11,0,"2000"
"No More","Ruff Endz","spotify:track:2WfhlEjoUII31H6imnQdvF",0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,242560,4,31.66948,10,1,"2000"
"Birthday Sex","Jeremih","spotify:track:4NpDZPwSXmL0cCTaJuVrCw",0.677,0.523,7,-5.603,0,0.0439,0.295,0,0.151,0.446,60.02,226507,4,108.98067,4,1,"2000"
"Running Away","Hoobastank","spotify:track:658FEXDknBDQDPBNN9Mhy6",0.608,0.801,9,-5.452,0,0.0376,0.0011,8.11e-06,0.223,0.544,100.25,178440,3,51.89541,7,1,"2000"
"Sri Lalitha Sahasranamam","Mambalam Sisters","spotify:track:08zwsTsonRiiiBIy4ghZNE",0.701,0.247,6,-12.655,1,0.144,0.778,0,0.077,0.7,118.516,2104347,5,56.68266,97,0,"2000"
"Cielos Que Lloran","INSITE","spotify:track:1YMUqYf5tNsXJEzaBlswnz",0.45,0.958,0,-4.764,0,0.0778,0.00338,0,0.0829,0.296,95.089,173133,4,34.16592,6,0,"2000"
"Roobaroo","A.R. Rahman","spotify:track:3vqJY3pVELLIxqXXyI08yr",0.675,0.582,9,-8.891,1,0.0277,0.661,5.56e-06,0.0854,0.538,120.991,282973,4,37.62198,14,0,"2000"
"Tearin' It Up","Gramatik","spotify:track:05rbTsgovBYa0JIund4MrS",0.843,0.889,9,-4.385,0,0.135,0.0965,0.115,0.0389,0.556,106.938,256438,4,69.69301,9,0,"2000"
"LoveStoned","Justin Timberlake","spotify:track:5iyE2d4U3Vc5cqY9mPTlpy",0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,444333,4,34.80603,17,1,"2000"
"Pon De River, Pon De Bank","Elephant Man","spotify:track:46l7fOJggsNqrNPJeFk0og",0.692,0.677,1,-6.225,1,0.371,0.0741,0,0.111,0.848,101.087,239787,4,47.10436,11,1,"2000"
"I Will Not Bow","Breaking Benjamin","spotify:track:2yXyz4NLTZx9CLdXfLTp5E",0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733,4,19.56443,8,1,"2000"
"Matilda","Harry Belafonte","spotify:track:6MTVp1wE6KEQo0f91UHM9e",0.647,0.468,8,-8.834,1,0.37,0.479,0,0.0559,0.954,87.458,193373,4,21.82891,10,0,"2000"
"I Love You","Martina McBride","spotify:track:2WNNMbA9vD52uU3N0iNBfc",0.687,0.586,0,-5.991,1,0.0254,0.0338,0,0.132,0.732,106.754,172293,4,37.88626,10,1,"2000"
"Crazy","K-Ci & JoJo","spotify:track:3PJivN5BZ2ckFa22igIu4a",0.677,0.647,0,-4.398,1,0.0259,0.0979,0,0.554,0.461,116.126,260267,4,33.1889,10,1,"2000"
"Last Smile","LOVE PSYCHEDELICO","spotify:track:2VLahyfOp1t3SMuU2HeQvx",0.685,0.741,4,-4.914,0,0.027,0.615,2.4e-05,0.152,0.542,88.958,346507,4,84.80801,14,0,"2000"
"I Tried","Bone Thugs-N-Harmony Featuring Akon","spotify:track:2elA6JLRaQ6iB7hxiuTKN4",0.727,0.71,4,-6.142,1,0.0742,0.0104,0,0.107,0.378,81.995,287480,4,53.34074,11,1,"2000"
"Popotitos","Los Straitjackets","spotify:track:5Z0LAvBAucVyMAeAlryK0B",0.587,0.7,1,-8.638,0,0.0375,0.0108,0.0301,0.0845,0.934,143.724,188467,4,30.35075,9,0,"2000"
"T.R.U.C.E. - Feat. Noyz Narcos","Metal Carter","spotify:track:56NzgFq1viM4sSwejDkPfa",0.47,0.672,7,-6.247,0,0.378,0.247,0,0.289,0.646,84.224,159880,4,69.92883,5,0,"2000"
"In Those Jeans","Ginuwine","spotify:track:5ojJNnX5ND2gMGojPd3NiO",0.691,0.541,1,-5.873,1,0.0776,0.508,0,0.0753,0.319,127.683,243307,4,68.69183,10,1,"2000"
"Pain","Jimmy Eat World","spotify:track:0SUClY63fA1awioMFtMYeE",0.39,0.965,0,-3.38,0,0.119,0.0181,0,0.583,0.195,168.006,181307,4,46.93105,6,1,"2000"
"Inside The Fire","Disturbed","spotify:track:5cxp9kjCFyJwzv3lzeX7ku",0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,231573,4,47.58392,6,1,"2000"
"Whatever Happened To My Rock 'N' Roll (Punk Song)","Black Rebel Motorcycle Club","spotify:track:5y6jYH75dBoOuNYR5FEy69",0.239,0.969,2,-3.345,1,0.0782,0.00155,6.33e-05,0.646,0.117,146.463,278240,4,52.30111,6,0,"2000"
"Honesty (Write Me A List)","Rodney Atkins","spotify:track:2GEVYh26CoMvxc6Hd56Qpu",0.576,0.496,6,-6.716,1,0.0264,0.0355,0,0.162,0.236,77.006,255387,4,32.89877,11,1,"2000"
"Goner","Born To Hula","spotify:track:0eGGYmvTtSKgx1I5GfS0wm",0.528,0.844,9,-6.3,0,0.168,0.0158,0,0.0715,0.954,177.187,130600,4,42.0333,7,0,"2000"
"My Humps","The Black Eyed Peas","spotify:track:6uJP3iwJSJCtrkZBGS0e6s",0.95,0.646,9,-7.774,1,0.358,0.112,0,0.118,0.87,124.024,224947,4,31.24492,10,1,"2000"
"Whatever You Like","T.I.","spotify:track:1IAzD1muglOxOcPbUHs70R",0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,4,41.64943,12,1,"2000"
"Big Deal","LeAnn Rimes","spotify:track:0rzXtJ0DE4wTbSeOfBhp1F",0.498,0.806,2,-5.297,1,0.0394,0.00472,0,0.127,0.677,151.781,188267,4,18.37023,10,1,"2000"
"Black Grease","The Black Angels","spotify:track:5YPRNCNurmqByhXOZpZK4b",0.407,0.868,7,-7.848,1,0.0306,0.000327,0.391,0.119,0.257,138.535,272600,4,42.28486,10,0,"2000"
"What This Means To Me","I See Stars","spotify:track:3r46RT7dY4iYnOih2dy37G",0.45,0.946,5,-7.102,1,0.0638,0.00161,0,0.128,0.326,140.036,202800,4,72.12437,7,0,"2000"
"Santa Maria (del Buen Ayre)","Gotan Project","spotify:track:3AMvzYLjoxevynLF1TSgQx",0.888,0.54,9,-9.361,1,0.0572,0.0473,0.706,0.0492,0.248,118.003,357960,4,16.96638,14,0,"2000"
"Pop 7","GAS","spotify:track:49Z5MnD5QJQKjha1SK9k3f",0.396,0.855,3,-15.572,0,0.0648,0.238,0.948,0.0955,0.183,113.936,902600,4,113.55681,28,0,"2000"
"All You Wanted","Michelle Branch","spotify:track:0kr6d8wHDQPlzuET33NVn6",0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,4,33.50745,8,1,"2000"
"The Phantom Of the Opera","Andrew Lloyd Webber","spotify:track:4EaBMhUIOfnFEbIgqCfKbi",0.444,0.608,2,-12.175,0,0.0532,0.168,3.36e-06,0.118,0.354,119.985,216133,4,40.16686,9,0,"2000"
"Look At Us","Sarina Paris","spotify:track:42MVI9N0ikM6m8QgrC1nUu",0.815,0.832,1,-7.295,1,0.033,0.165,0.00142,0.0732,0.802,132.968,209787,4,45.46682,9,1,"2000"
"Everytime Tha Beat Drop","Monica Featuring Dem Franchize Boyz","spotify:track:1ydffhoWtTxKDrc5zi7p0M",0.762,0.644,7,-6.715,1,0.223,0.0522,0,0.0821,0.82,81.99,223293,4,24.33803,10,1,"2000"
"Dear Lie","TLC","spotify:track:08vjsE3N31ai3ARwj5uW2i",0.548,0.444,0,-8.734,1,0.0293,0.0376,0,0.179,0.243,173.834,310760,4,38.79291,14,1,"2000"
"Maybe I Deserve","Tank","spotify:track:3eQTF2mOBlgMmmSzXC466a",0.626,0.693,11,-8.672,0,0.0624,0.0535,1.66e-05,0.144,0.554,85.152,273027,4,114.97383,10,1,"2000"
"Have Faith In Me","A Day To Remember","spotify:track:5D25Vmd458UZ6n27g76d3l",0.507,0.933,0,-4.7,1,0.0868,7.12e-05,0,0.105,0.714,149.998,188813,4,32.49429,9,0,"2000"
"Sarahdus - Folk Aesthetic Version","Tenhi","spotify:track:55DGvINRsT0GB0iiOBLG7Q",0.134,0.107,5,-15.447,0,0.0375,0.915,0.958,0.0919,0.0375,65.684,396093,4,89.43415,10,0,"2000"
"Like an Empty House","Trampled by Turtles","spotify:track:6J7lnsT84QKecjH16PS51J",0.543,0.549,7,-8.383,1,0.0327,0.756,0.00042,0.0866,0.534,124.943,348627,4,45.32756,17,0,"2000"
"Jump That Rock (Whatever You Want) - Radio Edit","Scooter","spotify:track:4vOCytgBWBxZpky5UTZxgi",0.517,0.934,2,-6.221,1,0.103,0.00841,0.00275,0.306,0.257,146.007,203588,4,47.33532,10,0,"2000"
"Deewangi Deewangi","Shaan","spotify:track:7emLx4rVwr0tPyjktu7A7U",0.725,0.918,9,-4.875,1,0.0447,0.0289,5.13e-06,0.602,0.927,107.975,352388,4,19.68343,14,0,"2000"
"Heaven","Live","spotify:track:2MZ8MnTfejq0uEBCApD8tf",0.394,0.816,8,-6.295,1,0.0403,0.000553,0,0.0775,0.36,184.813,229787,4,53.62456,8,1,"2000"
"You'll Always Find Your Way Back Home","Hannah Montana","spotify:track:12wSL3tGk3MtbDEhfG7xy3",0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,224187,4,49.49996,10,1,"2000"
"Down The Road","Kenny Chesney With Mac McAnally","spotify:track:51z3II8ZUCj4KGaUk9DKUg",0.63,0.497,4,-11.616,1,0.0395,0.404,0,0.1,0.492,77.899,179173,4,33.77883,10,1,"2000"
"Dooriyan (From ""Love Aaj Kal"")","Mohit Chauhan","spotify:track:5doYtCoJ8KpfkFczP3F2ad",0.517,0.716,7,-6.582,0,0.0509,0.611,0,0.11,0.594,122.952,337360,4,31.21337,16,0,"2000"
"Johnny & June","Heidi Newfield","spotify:track:6FmgSnILynpsvDmWTE9uPW",0.592,0.515,5,-6.486,1,0.0299,0.458,1.28e-06,0.116,0.269,141.949,218453,4,42.05392,9,1,"2000"
"Believe","Staind","spotify:track:098lPAWl2OmsCx64TXH5OQ",0.537,0.736,10,-4.721,0,0.0284,0.000659,0.00281,0.15,0.227,113.933,257307,4,44.06161,9,1,"2000"
"I Don't Wanna Be In Love (Dance Floor Anthem)","Good Charlotte","spotify:track:36UVZPoK8a1Oxh13cY8kOp",0.64,0.884,6,-2.609,1,0.0428,0.0226,0,0.187,0.573,124.968,244000,4,23.67637,14,1,"2000"
"For You I Will (Confidence)","Teddy Geiger","spotify:track:2ijMU9lYFCvGBzgwJ8Sd8q",0.315,0.751,1,-5.74,0,0.0517,0.0041,0,0.0984,0.272,119.566,228880,4,29.6321,11,1,"2000"
"Rock The Party","Benzino","spotify:track:0yORE7Aw2erLpuYlws1SJJ",0.843,0.871,10,-5.796,0,0.142,0.29,0,0.0934,0.723,101.03,227933,4,36.2145,11,1,"2000"
"Alones","Aqua Timez","spotify:track:1o3BiqN7TPPLlvLC1TnXMX",0.524,0.958,9,-3.91,0,0.0682,0.000781,0,0.306,0.505,92.84,259933,4,33.05082,10,0,"2000"
"Fast Forward Rock´n´roll","The Carburetors","spotify:track:1x85xNSGMnBkMB0fOOwUAd",0.36,0.956,0,-2.165,1,0.102,0.0116,1.44e-05,0.479,0.436,115.135,127067,4,42.20536,6,0,"2000"
"Disjustice","Sam Black Church","spotify:track:1oKXOpEyLe7asD1y938cco",0.391,0.725,2,-11.217,1,0.0977,2.36e-06,0.512,0.0693,0.214,95.709,220600,4,41.43522,10,0,"2000"
"Bowery","Smog","spotify:track:2mA1ENzpH6cCSFJEVJUdsm",0.701,0.278,11,-16.356,1,0.0355,0.473,0.366,0.0971,0.199,129.65,203267,4,39.459,8,0,"2000"
"Independent","Webbie Featuring Lil' Phat & Lil' Boosie","spotify:track:65D95SmygxGCQGiI64eaZf",0.725,0.431,1,-5.988,0,0.0707,0.00113,0,0.14,0.199,174.083,250027,4,33.15766,14,1,"2000"
"One More Day","Diamond Rio","spotify:track:1uMi5mWtY2HHiUwHl7S9p7",0.659,0.49,4,-5.093,1,0.0273,0.627,1.32e-06,0.134,0.273,131.081,215627,5,45.27917,10,1,"2000"
"Yeah Yeah U Know It","Keith Murray Featuring Def Squad","spotify:track:5esehebwL9cDOzsQ2xuO2j",0.567,0.871,10,-7.022,0,0.444,0.132,0,0.0824,0.704,92.889,279453,4,24.0047,11,1,"2000"
"www.memory","Alan Jackson","spotify:track:1Oy02qb3UByrJhUgONgJaJ",0.701,0.503,5,-7.535,1,0.026,0.572,0,0.333,0.726,94.073,154200,4,45.3551,7,1,"2000"
"Last Name","Carrie Underwood","spotify:track:44xWtabQzBHKXxD0UVLSNQ",0.395,0.869,3,-3.154,1,0.109,0.194,0,0.0874,0.688,159.833,241053,4,37.00559,12,1,"2000"
"Full Moon","Brandy","spotify:track:0pLmfgIANOX9FB9uZDU43x",0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.629,105.994,248933,4,50.94222,8,1,"2000"
"Ultraviolence","Heartsrevolution","spotify:track:278jNnN1Xi00rkNwJPOItD",0.67,0.938,7,-5.104,1,0.0633,0.112,0.233,0.0603,0.961,119.999,209093,4,26.6565,8,0,"2000"
"Footprints - Remastered","Wayne Shorter","spotify:track:2JITVZu8o6ls9k8SoMRy7w",0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,449773,3,21.71069,23,0,"2000"
"Jazz","Leron Thomas","spotify:track:4BZk2ednDl35V8jbPsv1Ti",0.481,0.0112,1,-31.868,1,0.0418,0.936,0.4,0.108,0.0569,88.113,108267,3,38.39678,7,0,"2000"
"Fantasia in D Minor, K.397","Wolfgang Amadeus Mozart","spotify:track:7IHEJdJhju1F2rhIiwgawx",0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,316653,4,40.12182,18,0,"2000"
"You Look Good In My Shirt","Keith Urban","spotify:track:4O4hiA7KxHhzv3s0QIHDlz",0.653,0.865,7,-6.395,1,0.0325,0.0075,1.18e-06,0.0629,0.828,116.966,227733,4,23.58696,13,1,"2000"
"Kacheri","Ranjit Mani","spotify:track:2SNkizz5xudE6Sb6Fa4WZe",0.644,0.802,9,-8.869,0,0.0349,0.0522,0,0.116,0.501,123.933,351586,4,31.51063,16,0,"2000"
"Let's Get Down","Bow Wow Featuring Baby","spotify:track:5K6x90WnljxSWJwSA5Jj6i",0.878,0.63,1,-4.453,1,0.273,0.103,0,0.0701,0.775,104.879,261333,4,27.88771,11,1,"2000"
"So Fly","Slim Featuring Yung Joc","spotify:track:2wmBKUx62Px6my6U1mYw18",0.784,0.559,2,-4.862,1,0.0846,0.0021,0,0.412,0.698,90.994,212453,4,26.7448,11,1,"2000"
"Lucid Dream","Clubroot","spotify:track:5SY4GBOY8vfmaQmsCmhBqO",0.761,0.32,9,-9.378,0,0.0937,0.57,0.898,0.16,0.189,139.988,279187,4,28.94358,11,0,"2000"
"You Go To My Head - Rudy Van Gelder Edition / Remastered 1998","Bud Powell","spotify:track:3g6t47lf7r5Y6M7XRkAhMh",0.483,0.343,5,-12.824,1,0.0406,0.965,0.764,0.124,0.558,118.538,195413,4,56.98002,6,0,"2000"
"I'm Glad","Jennifer Lopez","spotify:track:7AUfOfYTfiHhgg2Pw1aTpw",0.741,0.575,10,-5.416,0,0.0555,0.0398,0.127,0.0853,0.345,93.992,222040,4,59.65295,8,1,"2000"
"I Can't Wait","Sleepy Brown Featuring OutKast","spotify:track:23XFjkEHUpVh3fmcNJFkaR",0.855,0.63,10,-7.569,0,0.27,0.255,0,0.331,0.578,102.922,272547,4,42.08679,9,1,"2000"
